"diagnose_id";"descr";"icd_code"
8749;")PathologischeFraktur,anderenortsnichtklassifiziert,PathologischeFrakturo.n.A.\Knie/Untersch.";"M844"
8750;")PathologischeFraktur,anderenortsnichtklassifiziert,PathologischeFrakturo.n.A.\Knöchel/Fuß";"M844"
8751;")PathologischeFraktur,anderenortsnichtklassifiziert,PathologischeFrakturo.n.A.\sonstigeLok.";"M844"
8752;")PathologischeFraktur,anderenortsnichtklassifiziert,PathologischeFrakturo.n.A.\NNBLok.";"M844"
8753;"SonstigeVeränderungenderKnochenkontinuität";"M848"
8754;")SonstigeVeränderungenderKnochenkontinuität\MehrereLok.";"M848"
8755;")SonstigeVeränderungenderKnochenkontinuität\Schulter";"M848"
8756;")SonstigeVeränderungenderKnochenkontinuität\Oberarm";"M848"
8757;")SonstigeVeränderungenderKnochenkontinuität\Unterarm";"M848"
8758;")SonstigeVeränderungenderKnochenkontinuität\Hand";"M848"
8759;")SonstigeVeränderungenderKnochenkontinuität\Becken/Obersch.";"M848"
8760;")SonstigeVeränderungenderKnochenkontinuität\Knie/Untersch.";"M848"
8761;")SonstigeVeränderungenderKnochenkontinuität\Knöchel/Fuß";"M848"
8762;")SonstigeVeränderungenderKnochenkontinuität\sonstigeLok.";"M848"
8763;")SonstigeVeränderungenderKnochenkontinuität\NNBLok.";"M848"
8764;"VeränderungderKnochenkontinuität,nichtnäherbezeichnet";"M849"
8765;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\MehrereLok.";"M849"
8766;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Schulter";"M849"
8767;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Oberarm";"M849"
8768;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Unterarm";"M849"
8769;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Hand";"M849"
8770;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Becken/Obersch.";"M849"
8771;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Knie/Untersch.";"M849"
8772;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\Knöchel/Fuß";"M849"
8773;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\sonstigeLok.";"M849"
8774;")VeränderungderKnochenkontinuität,nichtnäherbezeichnet\NNBLok.";"M849"
8776;"FibröseDysplasie(monostotisch)";"M850"
8777;")FibröseDysplasie(monostotisch)\MehrereLok.";"M850"
8778;")FibröseDysplasie(monostotisch)\Schulter";"M850"
8779;")FibröseDysplasie(monostotisch)\Oberarm";"M850"
8780;")FibröseDysplasie(monostotisch)\Unterarm";"M850"
8781;")FibröseDysplasie(monostotisch)\Hand";"M850"
8782;")FibröseDysplasie(monostotisch)\Becken/Obersch.";"M850"
8783;")FibröseDysplasie(monostotisch)\Knie/Untersch.";"M850"
8784;")FibröseDysplasie(monostotisch)\Knöchel/Fuß";"M850"
8785;")FibröseDysplasie(monostotisch)\sonstigeLok.";"M850"
8786;")FibröseDysplasie(monostotisch)\NNBLok.";"M850"
8787;"Skelettfluorose";"M851"
8796;")Skelettfluorose\sonstigeLok.";"M851"
8798;"HyperostosedesSchädels";"M852"
8799;"Ostitiscondensans";"M853"
8803;")Ostitiscondensans\Unterarm";"M853"
8804;")Ostitiscondensans\Hand";"M853"
8805;")Ostitiscondensans\Becken/Obersch.";"M853"
8806;")Ostitiscondensans\Knie/Untersch.";"M853"
8807;")Ostitiscondensans\Knöchel/Fuß";"M853"
8808;")Ostitiscondensans\sonstigeLok.";"M853"
8809;")Ostitiscondensans\NNBLok.";"M853"
8810;"SolitäreKnochenzyste";"M854"
8811;")SolitäreKnochenzyste\MehrereLok.";"M854"
8812;")SolitäreKnochenzyste\Schulter";"M854"
8813;")SolitäreKnochenzyste\Oberarm";"M854"
8814;")SolitäreKnochenzyste\Unterarm";"M854"
8815;")SolitäreKnochenzyste\Hand";"M854"
8816;")SolitäreKnochenzyste\Becken/Obersch.";"M854"
8817;")SolitäreKnochenzyste\Knie/Untersch.";"M854"
8818;")SolitäreKnochenzyste\Knöchel/Fuß";"M854"
8819;")SolitäreKnochenzyste\sonstigeLok.";"M854"
8820;")SolitäreKnochenzyste\NNBLok.";"M854"
8821;"AneurysmatischeKnochenzyste";"M855"
8822;")AneurysmatischeKnochenzyste\MehrereLok.";"M855"
8823;")AneurysmatischeKnochenzyste\Schulter";"M855"
8824;")AneurysmatischeKnochenzyste\Oberarm";"M855"
8825;")AneurysmatischeKnochenzyste\Unterarm";"M855"
8826;")AneurysmatischeKnochenzyste\Hand";"M855"
8827;")AneurysmatischeKnochenzyste\Becken/Obersch.";"M855"
8828;")AneurysmatischeKnochenzyste\Knie/Untersch.";"M855"
8829;")AneurysmatischeKnochenzyste\Knöchel/Fuß";"M855"
8830;")AneurysmatischeKnochenzyste\sonstigeLok.";"M855"
8831;")AneurysmatischeKnochenzyste\NNBLok.";"M855"
8832;"SonstigeKnochenzyste";"M856"
8833;")SonstigeKnochenzyste\MehrereLok.";"M856"
8834;")SonstigeKnochenzyste\Schulter";"M856"
8835;")SonstigeKnochenzyste\Oberarm";"M856"
8836;")SonstigeKnochenzyste\Unterarm";"M856"
8837;")SonstigeKnochenzyste\Hand";"M856"
8838;")SonstigeKnochenzyste\Becken/Obersch.";"M856"
8839;")SonstigeKnochenzyste\Knie/Untersch.";"M856"
8840;")SonstigeKnochenzyste\Knöchel/Fuß";"M856"
8841;")SonstigeKnochenzyste\sonstigeLok.";"M856"
8842;")SonstigeKnochenzyste\NNBLok.";"M856"
8843;"SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels";"M858"
8844;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\MehrereLok.";"M858"
8845;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Schulter";"M858"
8846;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Oberarm";"M858"
8847;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Unterarm";"M858"
8848;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Hand";"M858"
8849;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Becken/Obersch.";"M858"
8850;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Knie/Untersch.";"M858"
8851;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\Knöchel/Fuß";"M858"
8852;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\sonstigeLok.";"M858"
8853;")SonstigenäherbezeichneteVeränderungenderKnochendichteund-struktur,HyperostosederKnochen,ausgenommendesSchädels\NNBLok.";"M858"
8854;"VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet";"M859"
8855;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\MehrereLok.";"M859"
8856;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Schulter";"M859"
8857;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Oberarm";"M859"
8858;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Unterarm";"M859"
8859;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Hand";"M859"
8860;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Becken/Obersch.";"M859"
8861;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Knie/Untersch.";"M859"
8862;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\Knöchel/Fuß";"M859"
8863;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\sonstigeLok.";"M859"
8864;")VeränderungderKnochendichteund-struktur,nichtnäherbezeichnet\NNBLok.";"M859"
8866;"AkutehämatogeneOsteomyelitis";"M860"
8867;")AkutehämatogeneOsteomyelitis\MehrereLok.";"M860"
8868;")AkutehämatogeneOsteomyelitis\Schulter";"M860"
8869;")AkutehämatogeneOsteomyelitis\Oberarm";"M860"
8870;")AkutehämatogeneOsteomyelitis\Unterarm";"M860"
8871;")AkutehämatogeneOsteomyelitis\Hand";"M860"
8872;")AkutehämatogeneOsteomyelitis\Becken/Obersch.";"M860"
8873;")AkutehämatogeneOsteomyelitis\Knie/Untersch.";"M860"
8874;")AkutehämatogeneOsteomyelitis\Knöchel/Fuß";"M860"
8875;")AkutehämatogeneOsteomyelitis\sonstigeLok.";"M860"
8876;")AkutehämatogeneOsteomyelitis\NNBLok.";"M860"
8877;"SonstigeakuteOsteomyelitis";"M861"
8878;")SonstigeakuteOsteomyelitis\MehrereLok.";"M861"
8879;")SonstigeakuteOsteomyelitis\Schulter";"M861"
8880;")SonstigeakuteOsteomyelitis\Oberarm";"M861"
8881;")SonstigeakuteOsteomyelitis\Unterarm";"M861"
8882;")SonstigeakuteOsteomyelitis\Hand";"M861"
8883;")SonstigeakuteOsteomyelitis\Becken/Obersch.";"M861"
8884;")SonstigeakuteOsteomyelitis\Knie/Untersch.";"M861"
8885;")SonstigeakuteOsteomyelitis\Knöchel/Fuß";"M861"
8886;")SonstigeakuteOsteomyelitis\sonstigeLok.";"M861"
8887;")SonstigeakuteOsteomyelitis\NNBLok.";"M861"
8888;"SubakuteOsteomyelitis";"M862"
8889;")SubakuteOsteomyelitis\MehrereLok.";"M862"
8890;")SubakuteOsteomyelitis\Schulter";"M862"
8891;")SubakuteOsteomyelitis\Oberarm";"M862"
8892;")SubakuteOsteomyelitis\Unterarm";"M862"
8893;")SubakuteOsteomyelitis\Hand";"M862"
8894;")SubakuteOsteomyelitis\Becken/Obersch.";"M862"
8895;")SubakuteOsteomyelitis\Knie/Untersch.";"M862"
8896;")SubakuteOsteomyelitis\Knöchel/Fuß";"M862"
8897;")SubakuteOsteomyelitis\sonstigeLok.";"M862"
8898;")SubakuteOsteomyelitis\NNBLok.";"M862"
8899;"ChronischemultifokaleOsteomyelitis";"M863"
8900;")ChronischemultifokaleOsteomyelitis\MehrereLok.";"M863"
8901;")ChronischemultifokaleOsteomyelitis\Schulter";"M863"
8902;")ChronischemultifokaleOsteomyelitis\Oberarm";"M863"
8903;")ChronischemultifokaleOsteomyelitis\Unterarm";"M863"
8904;")ChronischemultifokaleOsteomyelitis\Hand";"M863"
8905;")ChronischemultifokaleOsteomyelitis\Becken/Obersch.";"M863"
8906;")ChronischemultifokaleOsteomyelitis\Knie/Untersch.";"M863"
8907;")ChronischemultifokaleOsteomyelitis\Knöchel/Fuß";"M863"
8908;")ChronischemultifokaleOsteomyelitis\sonstigeLok.";"M863"
8909;")ChronischemultifokaleOsteomyelitis\NNBLok.";"M863"
8910;"ChronischeOsteomyelitismitFistel";"M864"
8911;")ChronischeOsteomyelitismitFistel\MehrereLok.";"M864"
8912;")ChronischeOsteomyelitismitFistel\Schulter";"M864"
8913;")ChronischeOsteomyelitismitFistel\Oberarm";"M864"
8914;")ChronischeOsteomyelitismitFistel\Unterarm";"M864"
8915;")ChronischeOsteomyelitismitFistel\Hand";"M864"
8916;")ChronischeOsteomyelitismitFistel\Becken/Obersch.";"M864"
8917;")ChronischeOsteomyelitismitFistel\Knie/Untersch.";"M864"
8918;")ChronischeOsteomyelitismitFistel\Knöchel/Fuß";"M864"
8919;")ChronischeOsteomyelitismitFistel\sonstigeLok.";"M864"
